1;2;3;5;7;10;12;14;16;17;19;21;22;24;25
1;2;3;5;7;9;12;14;16;17;19;21;22;24;25
1;2;3;5;7;9;10;14;16;17;19;21;22;24;25
1;2;3;5;7;9;10;12;16;17;19;21;22;24;25
1;2;3;5;7;9;10;12;14;17;19;21;22;24;25
1;2;3;5;7;9;10;12;14;16;19;21;22;24;25
1;2;3;5;7;9;10;12;14;16;17;21;22;24;25
1;2;3;5;7;9;10;12;14;16;17;19;22;24;25
1;2;3;5;7;9;10;12;14;16;17;19;21;24;25
1;2;3;5;7;9;10;12;14;16;17;19;21;22;25
1;2;3;5;7;9;10;12;14;16;17;19;21;22;24
1;2;3;5;6;10;12;14;16;17;19;21;22;24;25
1;2;3;5;6;9;12;14;16;17;19;21;22;24;25
1;2;3;5;6;9;10;14;16;17;19;21;22;24;25
1;2;3;5;6;9;10;12;16;17;19;21;22;24;25
1;2;3;5;6;9;10;12;14;17;19;21;22;24;25
1;2;3;5;6;9;10;12;14;16;19;21;22;24;25
1;2;3;5;6;9;10;12;14;16;17;21;22;24;25
1;2;3;5;6;9;10;12;14;16;17;19;22;24;25
1;2;3;5;6;9;10;12;14;16;17;19;21;24;25
1;2;3;5;6;9;10;12;14;16;17;19;21;22;25
1;2;3;5;6;9;10;12;14;16;17;19;21;22;24
1;2;3;5;6;7;12;14;16;17;19;21;22;24;25
1;2;3;5;6;7;10;14;16;17;19;21;22;24;25
1;2;3;5;6;7;10;12;16;17;19;21;22;24;25
1;2;3;5;6;7;10;12;14;17;19;21;22;24;25
1;2;3;5;6;7;10;12;14;16;19;21;22;24;25
1;2;3;5;6;7;10;12;14;16;17;21;22;24;25
1;2;3;5;6;7;10;12;14;16;17;19;22;24;25
1;2;3;5;6;7;10;12;14;16;17;19;21;24;25
1;2;3;5;6;7;10;12;14;16;17;19;21;22;25
1;2;3;5;6;7;10;12;14;16;17;19;21;22;24
1;2;3;5;6;7;9;14;16;17;19;21;22;24;25
1;2;3;5;6;7;9;12;16;17;19;21;22;24;25
1;2;3;5;6;7;9;12;14;17;19;21;22;24;25
1;2;3;5;6;7;9;12;14;16;19;21;22;24;25
1;2;3;5;6;7;9;12;14;16;17;21;22;24;25
1;2;3;5;6;7;9;12;14;16;17;19;22;24;25
1;2;3;5;6;7;9;12;14;16;17;19;21;24;25
1;2;3;5;6;7;9;12;14;16;17;19;21;22;25
1;2;3;5;6;7;9;12;14;16;17;19;21;22;24
1;2;3;5;6;7;9;10;16;17;19;21;22;24;25
1;2;3;5;6;7;9;10;14;17;19;21;22;24;25
1;2;3;5;6;7;9;10;14;16;19;21;22;24;25
1;2;3;5;6;7;9;10;14;16;17;21;22;24;25
1;2;3;5;6;7;9;10;14;16;17;19;22;24;25
1;2;3;5;6;7;9;10;14;16;17;19;21;24;25
1;2;3;5;6;7;9;10;14;16;17;19;21;22;25
1;2;3;5;6;7;9;10;14;16;17;19;21;22;24
1;2;3;5;6;7;9;10;12;17;19;21;22;24;25
1;2;3;5;6;7;9;10;12;16;19;21;22;24;25
1;2;3;5;6;7;9;10;12;16;17;21;22;24;25
1;2;3;5;6;7;9;10;12;16;17;19;22;24;25
1;2;3;5;6;7;9;10;12;16;17;19;21;24;25
1;2;3;5;6;7;9;10;12;16;17;19;21;22;25
1;2;3;5;6;7;9;10;12;16;17;19;21;22;24
1;2;3;5;6;7;9;10;12;14;19;21;22;24;25
1;2;3;5;6;7;9;10;12;14;17;21;22;24;25
1;2;3;5;6;7;9;10;12;14;17;19;22;24;25
1;2;3;5;6;7;9;10;12;14;17;19;21;24;25
1;2;3;5;6;7;9;10;12;14;17;19;21;22;25
1;2;3;5;6;7;9;10;12;14;17;19;21;22;24
1;2;3;5;6;7;9;10;12;14;16;21;22;24;25
1;2;3;5;6;7;9;10;12;14;16;19;22;24;25
1;2;3;5;6;7;9;10;12;14;16;19;21;24;25
1;2;3;5;6;7;9;10;12;14;16;19;21;22;25
1;2;3;5;6;7;9;10;12;14;16;19;21;22;24
1;2;3;5;6;7;9;10;12;14;16;17;22;24;25
1;2;3;5;6;7;9;10;12;14;16;17;21;24;25
1;2;3;5;6;7;9;10;12;14;16;17;21;22;25
1;2;3;5;6;7;9;10;12;14;16;17;21;22;24
1;2;3;5;6;7;9;10;12;14;16;17;19;24;25
1;2;3;5;6;7;9;10;12;14;16;17;19;22;25
1;2;3;5;6;7;9;10;12;14;16;17;19;22;24
1;2;3;5;6;7;9;10;12;14;16;17;19;21;25
1;2;3;5;6;7;9;10;12;14;16;17;19;21;24
1;2;3;5;6;7;9;10;12;14;16;17;19;21;22
